,(0)linux time (ms),    (1)uptime  (ms),      (2)drive mode,(3)mpc step counter,(4)mpc origin latitude  (deg),(5)mpc origin longitude  (deg),(6)closest trajectory point index to robot,(7)mpc error x (W;E)  (m),(8)mpc error y (W;E)  (m),(9)abs mpc error (m),(10)input [x] for mhe (m),(11)input [y] for mhe (m),(12)input [speed] for mhe (m/s),(13)input [vyaw] for mhe (rad/s),(14)mhe output x  (m),(15)mhe output y  (m),(16)mhe output speed  (m/s),(17)mhe output yaw  (rad),(18)mpc reference heading (rad),(19)mpc turn rate command (rad/s),(20)turn rate command as PWM,(21)throttle command as PWM,(22)primary gps latitude (deg),(23)primary gps longitude (deg),(24)secondary gps latitude  (deg),(25)secondary gps longitude (deg),(26)accelerometer x (m/s^2),(27)accelerometer y (m/s^2),(28)accelerometer z (m/s^2),(29)gyro yaw rate (rad/s),(30)gyro pitch rate   (rad/s),(31)gyro roll rate (rad/s),      (32)yaw (rad),  (33)pitch   (rad),     (34)roll (rad),(35)sonar1 measurement (m),(36)ultrasonic sensor measurement (m),(37)primary gps time (s),(38)normalized turn rate command,(39)normalized throttle command,(40)speed calculation from encoder left (m/s),(41)speed calculation from encoder right (m/s),(42)front gimbal target angle (degrees from straight down),(43)left gimbal target angle  (degrees from straight down),(44)right gimbal target angle  (degrees from straight down),(45)front gimbal measured angle  (degrees from straight down),(46)left gimbal measured angle    (degrees from straight down),(47)right gimbal measured angle  (degrees from straight down),(48)internal temperature (C),(49)battery voltage (V),(50)primary gps type,(51)secondary gps type,    (52)MPC R value, (53)MPC Q[0] value,Unnamed: 54,weed_num,start
0,1532113334803,814803, RC,0,40.0434592604,-88.2344147,0,-105.4935184194,518.2384067316,528.8666454223,-107.07351806969999,518.417390322,0.0,0.0,-107.6140420353,519.3374405993,0.5065147588000001,-51.326018436700004,0.0,0.0,1500,1500,40.0481215,-88.2331568333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,60.0,60.0,89.82704925540001,118.72959136959999,118.53860473629999,33.0719985962,15.482012748699999,0.150000006,2,-1,10,1,41,10
1,1532113335003,815003, RC,0,40.0434592604,-88.2344147,0,-105.4935184194,518.2384067316,528.8666454223,-107.07351806969999,518.417390322,0.0,0.0,-107.6140420353,519.3374405993,0.5065147588000001,-51.326018436700004,0.0,0.0,1500,1500,40.0481215,-88.2331568333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,60.0,60.0,89.1904296875,118.72959136959999,118.53860473629999,33.0719985962,15.482012748699999,0.150000006,2,-1,10,1,43,19
2,1532113335204,815204, RC,0,40.0434592604,-88.2344147,0,-105.642391942,518.0139194441,528.6763998071,-107.584253946,518.8065725647,0.0,0.0,-107.76291555790002,519.1129533118,0.5180447287,-51.6733076233,0.0,0.0,1500,1500,40.048125,-88.2331508333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,60.0,60.0,89.1904296875,118.6659317017,118.53860473629999,33.0719985962,15.482012748699999,0.150000006,2,-1,10,1,40,28
3,1532113335404,815404, AUTO,0,40.0434592604,-88.2344147,0,-105.642391942,518.0139194441,528.6763998071,-107.584253946,518.8065725647,0.0204166733,0.0,-107.76291555790002,519.1129533118,0.5180447287,-51.6733076233,0.0,0.0,1540,1750,40.048125,-88.2331508333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0800000429,0.5,0.012139643500000002,0.028693703900000003,90.0,60.0,60.0,89.1904296875,118.72959136959999,118.4749450684,33.0719985962,15.482012748699999,0.150000006,2,-1,10,1,38,37
4,1532113335604,815604, AUTO,0,40.0434592604,-88.2344147,0,-105.642391942,518.0139194441,528.6763998071,-107.584253946,518.8065725647,0.2261468321,0.0,-107.76291555790002,519.1129533118,0.5180447287,-51.6733076233,0.0,0.0,1260,1750,40.048125,-88.2331508333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.48000001909999995,0.5,0.1613101065,0.2909835577,90.0,60.0,60.0,89.6997299194,118.7932434082,119.3662033081,33.0719985962,15.442126274100001,21.3899993896,2,-1,10,1,29,46
5,1532113335805,815805, AUTO,0,40.0434592604,-88.2344147,0,-105.642391942,518.0139194441,528.6763998071,-107.584253946,518.8065725647,0.3732940257,0.0,-107.76291555790002,519.1129533118,0.5180447287,-51.6733076233,0.0,0.0,1570,1750,40.048125,-88.2331508333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.1399999857,0.5,0.2475751489,0.49901291729999997,90.0,60.0,60.0,90.145362854,120.6394424438,117.0107192993,33.0719985962,15.442126274100001,21.3899993896,2,-1,10,1,289,56
6,1532113336005,816005, AUTO,0,40.0434592604,-88.2344147,0,-105.642391942,518.0139194441,528.6763998071,-107.584253946,518.8065725647,0.3759610653,0.0,-107.76291555790002,519.1129533118,0.5180447287,-51.6733076233,0.0,0.0,1710,1750,40.048125,-88.2331508333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.4199999571,0.5,0.314895004,0.4370271564,90.0,60.0,60.0,89.3814163208,120.0664901733,119.3025436401,33.0719985962,15.442126274100001,21.3899993896,2,-1,10,1,338,65
7,1532113336206,816206, AUTO,0,40.0434592604,-88.2344147,0,-105.42015209870002,517.8471760812,528.4686426305001,-107.6693824479,518.0467405667,0.40033233170000004,0.0,-107.54067571459998,518.9462099489,0.5716423022,-51.4000128537,0.0,0.0,1440,1750,40.0481181667,-88.2331498333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.1200000048,0.5,0.376696825,0.42396783829999996,90.0,60.0,60.0,90.2726821899,118.7932434082,118.7932434082,34.1479988098,15.442126274100001,21.3899993896,2,-1,10,1,345,74
8,1532113336406,816406, AUTO,0,40.0434592604,-88.2344147,0,-105.42015209870002,517.8471760812,528.4686426305001,-107.6693824479,518.0467405667,0.418081969,0.0,-107.54067571459998,518.9462099489,0.5716423022,-51.4000128537,0.0,0.0,1470,1750,40.0481181667,-88.2331498333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-0.0600000024,0.5,0.2584272623,0.5777366757,90.0,60.0,60.0,87.5988845825,119.3025436401,118.0929718018,34.1479988098,15.442126274100001,21.3899993896,2,-1,10,1,299,83
9,1532113336606,816606, AUTO,0,40.0434592604,-88.2344147,0,-105.42015209870002,517.8471760812,528.4686426305001,-107.6693824479,518.0467405667,0.403275311,0.0,-107.54067571459998,518.9462099489,0.5716423022,-51.4000128537,0.0,0.0,1540,1750,40.0481181667,-88.2331498333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0800000429,0.5,0.2352515757,0.5712990165,90.0,60.0,60.0,90.4636688232,118.15663146969999,120.0664901733,34.1479988098,15.405954361,16.170000076300003,2,-1,10,1,293,93
