,(0)linux time (ms),    (1)uptime  (ms),      (2)drive mode,(3)mpc step counter,(4)mpc origin latitude  (deg),(5)mpc origin longitude  (deg),(6)closest trajectory point index to robot,(7)mpc error x (W;E)  (m),(8)mpc error y (W;E)  (m),(9)abs mpc error (m),(10)input [x] for mhe (m),(11)input [y] for mhe (m),(12)input [speed] for mhe (m/s),(13)input [vyaw] for mhe (rad/s),(14)mhe output x  (m),(15)mhe output y  (m),(16)mhe output speed  (m/s),(17)mhe output yaw  (rad),(18)mpc reference heading (rad),(19)mpc turn rate command (rad/s),(20)turn rate command as PWM,(21)throttle command as PWM,(22)primary gps latitude (deg),(23)primary gps longitude (deg),(24)secondary gps latitude  (deg),(25)secondary gps longitude (deg),(26)accelerometer x (m/s^2),(27)accelerometer y (m/s^2),(28)accelerometer z (m/s^2),(29)gyro yaw rate (rad/s),(30)gyro pitch rate   (rad/s),(31)gyro roll rate (rad/s),      (32)yaw (rad),  (33)pitch   (rad),     (34)roll (rad),(35)sonar1 measurement (m),(36)ultrasonic sensor measurement (m),(37)primary gps time (s),(38)normalized turn rate command,(39)normalized throttle command,(40)speed calculation from encoder left (m/s),(41)speed calculation from encoder right (m/s),(42)front gimbal target angle (degrees from straight down),(43)left gimbal target angle  (degrees from straight down),(44)right gimbal target angle  (degrees from straight down),(45)front gimbal measured angle  (degrees from straight down),(46)left gimbal measured angle    (degrees from straight down),(47)right gimbal measured angle  (degrees from straight down),(48)internal temperature (C),(49)battery voltage (V),(50)primary gps type,(51)secondary gps type,    (52)MPC R value, (53)MPC Q[0] value,Unnamed: 54,weed_num,start
0,1530902049989,108989, RC,0,39.9586186,-88.445067899,0,-17854.6276236962,9425.7460630566,20189.908777062,-17854.4222438362,9423.3830377171,0.08470159769999999,0.0,-17854.6173966815,9423.3687406907,0.2574549829,15.743296598299999,0.0,0.0,1500,1500,40.0433651197,-88.235457333,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,0.0,0.0384422019,0.13096100089999999,90.0,90.0,90.0,95.174659729,94.9836730957,95.1109924316,25.540000915500002,15.5865688324,33.2099990845,0,2,25,1,65,281
1,1530902050039,109039, RC,0,39.9586186,-88.445067899,0,-17854.6281437286,9425.7496961529,20189.9109330713,-17854.4274258653,9423.382778261801,0.0675957426,0.0,-17854.617916713898,9423.372373786999,0.2310336988,15.7268531436,0.0,0.0,1500,1500,40.0433651173,-88.2354572722,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,0.0,0.0299812406,0.10521024470000001,90.0,90.0,90.0,95.04733276370001,94.9200057983,95.1109924316,25.540000915500002,15.5865688324,33.2099990845,0,2,25,1,54,283
2,1530902050090,109090, RC,0,39.9586186,-88.445067899,0,-17854.6281437286,9425.7496961529,20189.9109330713,-17854.4274258653,9423.382778261801,0.0516854525,0.0,-17854.617916713898,9423.372373786999,0.2310336988,15.7268531436,0.0,0.0,1500,1413,40.0433651173,-88.2354572722,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-0.17393100260000002,0.022256012999999998,0.0811148882,90.0,90.0,90.0,95.04733276370001,94.9836730957,95.1109924316,24.4640007019,15.599667549100001,2.2999999523,0,2,25,1,62,285
3,1530902050140,109140, RC,0,39.9586186,-88.445067899,0,-17854.622565459398,9425.7541652404,20189.9080864317,-17854.4192732152,9423.3860585123,0.0089207981,0.0,-17854.6123384447,9423.376842874499,0.2021553468,15.7160697288,0.0,0.0,1500,1413,40.0433651468,-88.23545736780001,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-0.17393100260000002,-0.0163701251,0.0342117213,90.0,90.0,90.0,94.85634613040001,94.9200057983,95.3019790649,24.4640007019,15.599667549100001,2.2999999523,0,2,25,1,61,287
4,1530902050191,109191, RC,0,39.9586186,-88.445067899,0,-17854.622565459398,9425.7541652404,20189.9080864317,-17854.4161268428,9423.3815921836,0.0455236621,0.0,-17854.6123384447,9423.376842874499,0.2021553468,15.7160697288,0.0,0.0,1500,1413,40.0433651067,-88.2354574048,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-0.17393100260000002,-0.0645608306,-0.026486493599999997,90.0,90.0,90.0,94.729019165,94.9836730957,95.3019790649,25.540000915500002,15.599667549100001,2.2999999523,0,2,25,1,59,290
5,1530902050241,109241, RC,0,39.9586186,-88.445067899,0,-17854.61761667,9425.7567146195,20189.9049002391,-17854.4161268428,9423.3815921836,0.0729298294,0.0,-17854.6073896553,9423.3793922536,0.1836743816,15.7100141467,0.0,0.0,1500,1413,40.0433651067,-88.2354574048,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-0.17393100260000002,-0.0910473317,-0.054812327,90.0,90.0,90.0,94.85634613040001,94.9836730957,95.3019790649,25.540000915500002,15.599667549100001,2.2999999523,0,2,25,1,55,292
6,1530902050292,109292, RC,0,39.9586186,-88.445067899,0,-17854.61761667,9425.7567146195,20189.9049002391,-17854.405812533798,9423.388097086,0.09500190619999999,0.0,-17854.6073896553,9423.3793922536,0.1836743816,15.7100141467,0.0,0.0,1500,1027,40.0433651652,-88.2354575258,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-0.9455890059000001,-0.1105443314,-0.0794594809,90.0,90.0,90.0,95.1109924316,94.85634613040001,95.55662536620001,25.540000915500002,15.599667549100001,2.2999999523,0,2,25,1,52,294
7,1530902050342,109342, RC,0,39.9586186,-88.445067899,0,-17854.6136554668,9425.7587054808,20189.9023266565,-17854.405812533798,9423.388097086,0.1588270068,0.0,-17854.6034284521,9423.3813831149,0.17302393859999998,15.7043443886,0.0,0.0,1500,1027,40.0433651652,-88.2354575258,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-0.9455890059000001,-0.1684835255,-0.14917047320000001,90.0,90.0,90.0,95.42930603030001,94.6016998291,96.12958526610001,25.540000915500002,15.599667549100001,2.2999999523,0,2,25,1,50,296
8,1530902050393,109393, RC,0,39.9586186,-88.445067899,0,-17854.6136554668,9425.7587054808,20189.9023266565,-17854.4002229473,9423.384835368199,0.2924550474,0.0,-17854.6034284521,9423.3813831149,0.17302393859999998,15.7043443886,0.0,0.0,1500,1000,40.0433651358,-88.2354575915,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-1.0,-0.3152628839,-0.2696472108,90.0,90.0,90.0,95.6839523315,94.4107131958,96.3842315674,25.540000915500002,15.599667549100001,2.2999999523,0,2,25,1,60,299
9,1530902050443,109443, RC,0,39.9586186,-88.445067899,0,-17854.6145335855,9425.760335729201,20189.9038642964,-17854.4002229473,9423.384835368199,0.3853417039,0.0,-17854.6043065708,9423.3830133633,0.1773450493,15.6998816673,0.0,0.0,1500,1000,40.0433651358,-88.2354575915,40.04337,-88.2354321667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183401,0.0,-1.0,-0.3998725116,-0.37081092600000004,90.0,90.0,90.0,96.12958526610001,92.81916046139999,97.7847976685,25.540000915500002,15.599667549100001,2.2999999523,0,2,25,1,56,302
