,(0)linux time (ms),    (1)uptime  (ms),      (2)drive mode,(3)mpc step counter,(4)mpc origin latitude  (deg),(5)mpc origin longitude  (deg),(6)closest trajectory point index to robot,(7)mpc error x (W;E)  (m),(8)mpc error y (W;E)  (m),(9)abs mpc error (m),(10)input [x] for mhe (m),(11)input [y] for mhe (m),(12)input [speed] for mhe (m/s),(13)input [vyaw] for mhe (rad/s),(14)mhe output x  (m),(15)mhe output y  (m),(16)mhe output speed  (m/s),(17)mhe output yaw  (rad),(18)mpc reference heading (rad),(19)mpc turn rate command (rad/s),(20)turn rate command as PWM,(21)throttle command as PWM,(22)primary gps latitude (deg),(23)primary gps longitude (deg),(24)secondary gps latitude  (deg),(25)secondary gps longitude (deg),(26)accelerometer x (m/s^2),(27)accelerometer y (m/s^2),(28)accelerometer z (m/s^2),(29)gyro yaw rate (rad/s),(30)gyro pitch rate   (rad/s),(31)gyro roll rate (rad/s),      (32)yaw (rad),  (33)pitch   (rad),     (34)roll (rad),(35)sonar1 measurement (m),(36)ultrasonic sensor measurement (m),(37)primary gps time (s),(38)normalized turn rate command,(39)normalized throttle command,(40)speed calculation from encoder left (m/s),(41)speed calculation from encoder right (m/s),(42)front gimbal target angle (degrees from straight down),(43)left gimbal target angle  (degrees from straight down),(44)right gimbal target angle  (degrees from straight down),(45)front gimbal measured angle  (degrees from straight down),(46)left gimbal measured angle    (degrees from straight down),(47)right gimbal measured angle  (degrees from straight down),(48)internal temperature (C),(49)battery voltage (V),(50)primary gps type,(51)secondary gps type,    (52)MPC R value, (53)MPC Q[0] value,Unnamed: 54,weed_num,start
0,1530630398174,2311174, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0025750757000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0027590097999999996,0.0023911418,90.0,90.0,90.0,89.3814163208,89.25408935549999,88.9994430542,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,150,11
1,1530630398225,2311225, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0026670429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0034947458000000003,0.0018393398,90.0,90.0,90.0,89.3177566528,89.3177566528,88.93578338620001,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,142,14
2,1530630398275,2311275, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0030349109000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0049662176,0.001287538,90.0,90.0,90.0,89.3177566528,89.3814163208,88.8721160889,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,143,16
3,1530630398325,2311325, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0035867128000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0057019535,0.0014714720000000001,90.0,90.0,90.0,89.12677001950001,89.44507598879999,88.74479675290002,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,150,18
4,1530630398376,2311376, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0045983498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0062537556999999995,0.0029429439000000003,90.0,90.0,90.0,89.5087432861,89.5724029541,88.6174697876,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,151,20
5,1530630398426,2311426, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0055180197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.006989491600000001,0.0040465477,90.0,90.0,90.0,90.01803588870001,89.5724029541,88.55381011959999,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,137,22
6,1530630398476,2311476, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.00643769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.008277029699999999,0.0045983498,90.0,90.0,90.0,89.9543762207,89.63606262209998,88.4901504517,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,158,24
7,1530630398527,2311527, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0065296571999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0088288318,0.004230482,90.0,90.0,90.0,89.82704925540001,89.6997299194,88.4264831543,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,162,27
8,1530630398577,2311577, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0068975249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0091966996,0.0045983498,90.0,90.0,90.0,89.6997299194,89.7633895874,88.36282348629999,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,139,30
9,1530630398627,2311627, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0068055578000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0483298333,-88.2330535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.009380633900000001,0.004230482,90.0,90.0,90.0,89.5724029541,89.7633895874,88.2991638184,39.5279998779,15.1496906281,2.7899999619,0,2,25,1,135,33
