,(0)linux time (ms),    (1)uptime  (ms),      (2)drive mode,(3)mpc step counter,(4)mpc origin latitude  (deg),(5)mpc origin longitude  (deg),(6)closest trajectory point index to robot,(7)mpc error x (W;E)  (m),(8)mpc error y (W;E)  (m),(9)abs mpc error (m),(10)input [x] for mhe (m),(11)input [y] for mhe (m),(12)input [speed] for mhe (m/s),(13)input [vyaw] for mhe (rad/s),(14)mhe output x  (m),(15)mhe output y  (m),(16)mhe output speed  (m/s),(17)mhe output yaw  (rad),(18)mpc reference heading (rad),(19)mpc turn rate command (rad/s),(20)turn rate command as PWM,(21)throttle command as PWM,(22)primary gps latitude (deg),(23)primary gps longitude (deg),(24)secondary gps latitude  (deg),(25)secondary gps longitude (deg),(26)accelerometer x (m/s^2),(27)accelerometer y (m/s^2),(28)accelerometer z (m/s^2),(29)gyro yaw rate (rad/s),(30)gyro pitch rate   (rad/s),(31)gyro roll rate (rad/s),      (32)yaw (rad),  (33)pitch   (rad),     (34)roll (rad),(35)sonar1 measurement (m),(36)ultrasonic sensor measurement (m),(37)primary gps time (s),(38)normalized turn rate command,(39)normalized throttle command,(40)speed calculation from encoder left (m/s),(41)speed calculation from encoder right (m/s),(42)front gimbal target angle (degrees from straight down),(43)left gimbal target angle  (degrees from straight down),(44)right gimbal target angle  (degrees from straight down),(45)front gimbal measured angle  (degrees from straight down),(46)left gimbal measured angle    (degrees from straight down),(47)right gimbal measured angle  (degrees from straight down),(48)internal temperature (C),(49)battery voltage (V),(50)primary gps type,(51)secondary gps type,    (52)MPC R value, (53)MPC Q[0] value,Unnamed: 54,weed_num,start
0,1530632935709,4848709, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.048353,-88.2331273333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0816955566,90.01803588870001,89.1904296875,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,207,13
1,1530632935759,4848759, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.048353,-88.2331273333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,90.0,90.0,90.0,90.0816955566,90.01803588870001,89.1904296875,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,206,15
2,1530632935810,4848810, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1513,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.026618003799999998,0.0,0.0,90.0,90.0,90.0,90.0816955566,90.01803588870001,89.12677001950001,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,202,16
3,1530632935860,4848860, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0080930954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1513,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.026618003799999998,0.0097485017,0.0064376895,90.0,90.0,90.0,90.0816955566,90.01803588870001,89.12677001950001,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,210,17
4,1530632935910,4848910, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.011587841399999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1591,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1820859909,0.0119557092,0.011219973700000002,90.0,90.0,90.0,90.0816955566,90.0816955566,89.12677001950001,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,209,18
5,1530632935961,4848961, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0484666079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1591,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1820859909,0.0610660873,0.0358671285,90.0,90.0,90.0,90.145362854,90.0816955566,89.1904296875,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,203,20
6,1530632936011,4849011, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0765165389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1681,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.36386203770000003,0.078723751,0.0743093342,90.0,90.0,90.0,90.4636688232,90.2726821899,89.12677001950001,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,203,21
7,1530632936061,4849061, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.12341970210000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1681,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.36386203770000003,0.1414452344,0.10539417710000001,90.0,90.0,90.0,90.4636688232,90.20902252200001,90.20902252200001,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,212,22
8,1530632936112,4849112, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.1724381149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1722,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4447590113,0.1782320291,0.1666442007,90.0,90.0,90.0,90.01803588870001,90.0816955566,90.20902252200001,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,206,23
9,1530632936162,4849162, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.2699231505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1722,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4447590113,0.267072171,0.2727741003,90.0,90.0,90.0,88.681137085,90.145362854,90.2726821899,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,207,24
10,1530632936212,4849212, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.30753764510000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1739,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4795980453,0.2724062502,0.34266904,90.0,90.0,90.0,89.12677001950001,89.6997299194,90.9729614258,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,207,26
11,1530632936263,4849263, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.3609704375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1739,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.4795980453,0.337150991,0.3847899139,90.0,90.0,90.0,91.2276153564,89.8907089233,90.9729614258,51.363998413100006,14.7051029205,2.0899999142,0,2,25,1,211,27
12,1530632936313,4849313, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.4107246101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1750,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.4017118514,0.4197373688,90.0,90.0,90.0,89.5724029541,90.145362854,90.5273361206,51.363998413100006,14.6928386688,13.1399993896,0,2,25,1,222,28
13,1530632936363,4849363, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.4488909245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1750,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.4335324168,0.46424940229999995,90.0,90.0,90.0,89.0631027222,89.5724029541,90.40000915530001,51.363998413100006,14.6928386688,13.1399993896,0,2,25,1,227,29
14,1530632936414,4849414, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.4588233232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1750,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.4243357182,0.49331095810000003,90.0,90.0,90.0,92.3735275269,89.25408935549999,90.6546554565,51.363998413100006,14.6928386688,13.1399993896,0,2,25,1,245,31
15,1530632936464,4849464, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.4819990396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1750,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.45394909380000004,0.5100489855,90.0,90.0,90.0,95.81127929690001,89.5724029541,90.5909881592,51.363998413100006,14.6928386688,13.1399993896,0,2,25,1,256,32
16,1530632936514,4849514, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.501496017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1750,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.4782283604,0.5247637033,90.0,90.0,90.0,92.30986785889999,88.93578338620001,90.9729614258,51.363998413100006,14.6928386688,13.1399993896,0,2,25,1,244,33
17,1530632936564,4849564, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.521912694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1750,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.515750885,0.5280745029,90.0,90.0,90.0,86.3893051147,89.0631027222,91.10028839110001,51.363998413100006,14.6928386688,13.1399993896,0,2,25,1,260,34
18,1530632936615,4849615, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.5232002735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1750,0.0,0.0,40.048354,-88.2331285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.5,0.5210850239,0.5253155231000001,90.0,90.0,90.0,87.9808578491,88.8721160889,91.6095809937,51.363998413100006,14.6928386688,13.1399993896,0,2,25,1,266,35
