,(0)linux time (ms),    (1)uptime  (ms),      (2)drive mode,(3)mpc step counter,(4)mpc origin latitude  (deg),(5)mpc origin longitude  (deg),(6)closest trajectory point index to robot,(7)mpc error x (W;E)  (m),(8)mpc error y (W;E)  (m),(9)abs mpc error (m),(10)input [x] for mhe (m),(11)input [y] for mhe (m),(12)input [speed] for mhe (m/s),(13)input [vyaw] for mhe (rad/s),(14)mhe output x  (m),(15)mhe output y  (m),(16)mhe output speed  (m/s),(17)mhe output yaw  (rad),(18)mpc reference heading (rad),(19)mpc turn rate command (rad/s),(20)turn rate command as PWM,(21)throttle command as PWM,(22)primary gps latitude (deg),(23)primary gps longitude (deg),(24)secondary gps latitude  (deg),(25)secondary gps longitude (deg),(26)accelerometer x (m/s^2),(27)accelerometer y (m/s^2),(28)accelerometer z (m/s^2),(29)gyro yaw rate (rad/s),(30)gyro pitch rate   (rad/s),(31)gyro roll rate (rad/s),      (32)yaw (rad),  (33)pitch   (rad),     (34)roll (rad),(35)sonar1 measurement (m),(36)ultrasonic sensor measurement (m),(37)primary gps time (s),(38)normalized turn rate command,(39)normalized throttle command,(40)speed calculation from encoder left (m/s),(41)speed calculation from encoder right (m/s),(42)front gimbal target angle (degrees from straight down),(43)left gimbal target angle  (degrees from straight down),(44)right gimbal target angle  (degrees from straight down),(45)front gimbal measured angle  (degrees from straight down),(46)left gimbal measured angle    (degrees from straight down),(47)right gimbal measured angle  (degrees from straight down),(48)internal temperature (C),(49)battery voltage (V),(50)primary gps type,(51)secondary gps type,    (52)MPC R value, (53)MPC Q[0] value,Unnamed: 54,weed_num,start
0,1530571351071,366071, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.1378585249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.063805333299996,-88.1998568333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1872448027,0.08847224710000001,90.0,90.0,90.0,90.5909881592,89.1904296875,91.0366287231,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,185,2077
1,1530571351122,366122, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.103278935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.063805333299996,-88.1998568333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.13960590960000002,0.0669519678,90.0,90.0,90.0,90.20902252200001,89.0631027222,91.1639480591,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,139,2079
2,1530571351173,366173, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.085529305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.11551054570000001,0.05554806809999999,90.0,90.0,90.0,90.3363494873,89.5724029541,91.0366287231,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,144,2081
3,1530571351223,366223, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0708145872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0956456736,0.0459834971,90.0,90.0,90.0,90.2726821899,89.7633895874,90.40000915530001,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,142,2082
4,1530571351274,366274, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.053248889699999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.07191818950000001,0.03457959,90.0,90.0,90.0,90.20902252200001,89.82704925540001,89.3814163208,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,149,2084
5,1530571351324,366324, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0439602211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0595946126,0.0283258334,90.0,90.0,90.0,90.2726821899,89.82704925540001,89.25408935549999,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,165,2086
6,1530571351375,366375, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.033108118900000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0448798947,0.021336343100000002,90.0,90.0,90.0,90.2726821899,89.7633895874,89.3177566528,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,182,2088
7,1530571351426,366426, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0249230564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1500,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0336599201,0.0161861908,90.0,90.0,90.0,90.20902252200001,89.63606262209998,89.3177566528,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,187,2089
8,1530571351476,366476, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0205086395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1464,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07062500719999999,0.0277740341,0.013243246799999999,90.0,90.0,90.0,90.20902252200001,89.5724029541,89.3814163208,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,156,2091
9,1530571351527,366527, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0086448975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1464,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.07062500719999999,0.0117717758,0.0055180197,90.0,90.0,90.0,90.20902252200001,89.5087432861,89.3814163208,45.445999145500004,14.3665542603,9.0100002289,0,2,25,1,150,2093
10,1530571351577,366577, RC,0,39.9586186,-88.445067899,0,0.0,0.0,0.0,0.0,0.0,0.0142548848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500,1407,0.0,0.0,40.0638066667,-88.1998658333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.1857340336,-0.0068055578000000005,-0.0217042118,90.0,90.0,90.0,90.01803588870001,89.63606262209998,89.25408935549999,45.445999145500004,14.401186943099999,4.279999733,0,2,25,1,142,2094
